fund_id
F000000RIH:FO
F0GBR04EHU:FO
F00000SK7M:FO
F0GBR06X01:FO
F00000SK7O:FO
F00000SS1Q:FO
F000000IY2:FO
F0GBR06X0F:FO
F0GBR06X0B:FO
F00000PLQE:FO
F00000VHRD:FO
F00000TEQQ:FO
F00000QED3:FO
F00000YJYR:FO
F00000OXXD:FO
F00000NDK5:FO
F00000YZKG:FO
F00000OXXC:FO
F00000S3E5:FO
F00000PWRN:FO
F00000XL2R:FO
F00000XL2Q:FO
F000010426:FO
F000000F7R:FO
F000000F7Z:FO
F000000H7T:FO
F000000DAC:FO
F0GBR04CHU:FO
F00000WQQD:FO
F00000WQQC:FO
F00000WJ2K:FO
F00000WE9T:FO
F00000Q11Y:FO
F00000TR15:FO
F00000WQQE:FO
F00000S6DT:FO
F00000X5SS:FO
F00000XE8C:FO
F00000Q2X2:FO
F00000QGJ5:FO
F00000WFOB:FO
F00000WF9C:FO
F0GBR06BTU:FO
F00000VM8X:FO
F00000V90Z:FO
F000000F7W:FO
F00000WI3P:FO
F00000WHVW:FO
F0GBR04PMA:FO
F00000Q494:FO
F0000000K1:FO
F000000F7V:FO
F000002MYS:FO
F0GBR04CHG:FO
F00000ZEAO:FO
F000002MYQ:FO
F00000QJCP:FO
F00000QJCQ:FO
F000000F7T:FO
F00000XGXR:FO
F0000043SC:FO
F00000WZU2:FO
F0000043SB:FO
F000000F80:FO
F000010QH0:FO
F00000YS7N:FO
F00000VH1A:FO
F00000VUDI:FO
F00000PWRK:FO
F00000PWRH:FO
F00000S6DZ:FO
F0GBR04CK1:FO
F0000000K2:FO
F000000F7U:FO
F000002J94:FO
F0GBR04CK9:FO
F000000F7X:FO
F0GBR04CJO:FO
F0000001NT:FO
F00000Q1Z7:FO
F00000MD3Y:FO
F00000MD40:FO
F00000MD3X:FO
F00001077N:FO
F00000MD42:FO
F00000MD41:FO
F000010OV6:FO
F000010OV9:FO
F000010OVF:FO
F000010OUZ:FO
F000010OVB:FO
F000010OV8:FO
F000010OV2:FO
F000010OW5:FO
F000010OV4:FO
F000010OW9:FO
F00000W71E:FO
F00000T6GW:FO
F00000WJ2G:FO
F00000T6GS:FO
F000010OW8:FO
F000010OW4:FO
F000010OWJ:FO
F000010OWH:FO
F000010OW0:FO
F00000ZEJK:FO
F000010OVW:FO
F000010OW6:FO
F000010OW7:FO
F00000T6GU:FO
F000010OVY:FO
F000010OWI:FO
F000010OWE:FO
F000010OVT:FO
F000010OVV:FO
F000010OVS:FO
F00000MMKU:FO
F00000MMKT:FO
F0000005TF:FO
F0000005TA:FO
F0000005TG:FO
F00000U3GF:FO
F0000022W7:FO
F0000022W6:FO
F000010ON9:FO
F000010ON8:FO
F0GBR04JMA:FO
F000010OWR:FO
F000010OWQ:FO
F0GBR04UMV:FO
F0GBR06CEX:FO
F000010OXA:FO
F0000022WB:FO
F0HKG05BY4:FO
F0000022W8:FO
F0HKG05BY3:FO
F0HKG05BY5:FO
F00000Q1Z8:FO
F000010OX5:FO
F00000U3GB:FO
F0000001NN:FO
F00000W73N:FO
F00000TW28:FO
F0000001NR:FO
F00000WITA:FO
F00000WJS2:FO
F00000QBAX:FO
F0GBR04KW2:FO
F00000U3G6:FO
F0GBR04K6R:FO
F000010P1Y:FO
F000010P1Z:FO
F00000UH6J:FO
F00000UH6I:FO
F00000MWI5:FO
F0GBR04SQF:FO
F00000MWI4:FO
F0GBR04ABX:FO
F0GBR06C9W:FO
F00000TW24:FO
F0GBR04SQH:FO
F0GBR04AC5:FO
F000001W4X:FO
F0GBR06B9U:FO
F00000QEND:FO
F0GBR04AES:FO
F0GBR04AEN:FO
F000010P2S:FO
F000010P2R:FO
F0GBR06BUL:FO
F0GBR04AC8:FO
F0GBR04AC1:FO
F0GBR06C9V:FO
F00000V1V8:FO
F00000WIRK:FO
F00000MWIA:FO
F00000MWI9:FO
F000010P2V:FO
F000010P22:FO
F000010OVM:FO
F000010ONK:FO
F000010OVJ:FO
F000010OVK:FO
F000010ONJ:FO
F0GBR060PM:FO
F0GBR04AD3:FO
F00001076T:FO
F0GBR04AD0:FO
F0GBR04AF0:FO
