fund_id
F0HKG05WWS:FO
F0HKG05WZ2:FO
F0HKG05WZ3:FO
F0HKG05WY6:FO
F0HKG05X2F:FO
F000010VSJ:FO
F00000ZNVB:FO
F00000ZD3C:FO
F00000WUPS:FO
F00000ZD39:FO
F00000ZNV8:FO
F000010VSH:FO
F00000ZD3B:FO
F00000ZD38:FO
F00000ZD3A:FO
F000010VSG:FO
F000010VSI:FO
F00000ZNV9:FO
F00000WUPY:FO
F00000ZHL2:FO
F000010ELK:FO
F00000ZNVA:FO
F000011THD:FO
F0000111CZ:FO
F0HKG05WX6:FO
F000011THC:FO
F00000VHM9:FO
F00000VHM8:FO
F00000VHM4:FO
F000011THB:FO
F000011THA:FO
F00000ZD37:FO
F00000ZNV7:FO
F00000ZD36:FO
F00000ZNV6:FO
F00000ZD35:FO
F00000UG7F:FO
F00000ZNV3:FO
F0HKG05WVZ:FO
F00000WUPW:FO
F0000111D0:FO
F000010ELJ:FO
F00000WUPZ:FO
F00000WUPT:FO
F000011E0W:FO
F00000WUPV:FO
F000011E0V:FO
F00000WUPX:FO
F000011E0U:FO
F0HKG06YQP:FO
F00000PLRM:FO
F00000UG7E:FO
F0000114S5:FO
F0000114S4:FO
F00000SGUZ:FO
F00000SGUX:FO
F0000111CY:FO
F0000111D4:FO
F0000111D7:FO
F0000111D1:FO
F00000VHM2:FO
F00000VHM3:FO
F00000SGUW:FO
F00000SGUY:FO
F00000ZNV5:FO
F00000ZNV4:FO
F00000JSMF:FO
F00000JSMG:FO
F00000QCEE:FO
F00000VHM7:FO
F00000VHM6:FO
F00000QL5V:FO
F00000QL5U:FO
F00000UQ5J:FO
F0000111CX:FO
F0000111D3:FO
F0000111CQ:FO
F0000111CR:FO
F0000111D2:FO
F00000UQ5K:FO
F0000111CW:FO
F0HKG06Z54:FO
F0000114S0:FO
F0000114RX:FO
F0000114S2:FO
F0000114S1:FO
F0000114RZ:FO
F0000114RY:FO
F0HKG06Z53:FO
F00000UQ5H:FO
F00000UQ5I:FO
F00000WUPU:FO
F00000V2ZS:FO
F00000XJNF:FO
F00000V2ZT:FO
F00000VHM1:FO
F00000VHM0:FO
F00000XJNG:FO
F00000VHM5:FO
F00000XJNH:FO
F00000UO4A:FO
F00000UO49:FO
F00000XQT0:FO
F0HKG06056:FO
F00000QT58:FO
F00000WBEC:FO
F00000SDL4:FO
F00000XQSZ:FO
F00000UQ5D:FO
F00000UQ5G:FO
F00000UQ5F:FO
F00000UQ5E:FO
F00000XJN4:FO
F00000XJN6:FO
F00000XJN7:FO
F00000XJN5:FO
F00000XJN3:FO
F00000XJN8:FO
F00000UO42:FO
F00000XQT2:FO
F0HKG06WYK:FO
F00000UO44:FO
F00000UO43:FO
F00000XQT1:FO
F00000XQT4:FO
F00000WBEB:FO
F0HKG0605N:FO
F00000XQT3:FO
F0HKG070M7:FO
F00000263X:FO
F0HKG05WY5:FO
F0HKG0604W:FO
F000005O6X:FO
F00000WBEE:FO
F00000N745:FO
F000010CMS:FO
F0HKG05X1A:FO
F00000OC4L:FO
F0HKG05WW8:FO
F0HKG05WWH:FO
F000011JWE:FO
F000011JWF:FO
F0HKG05WV7:FO
F0HKG05WVH:FO
F00000V6XH:FO
F00000WA8J:FO
F00000V6XI:FO
F00000YK50:FO
F00000QH6Q:FO
F00000TVJF:FO
F00000QS9A:FO
F00000OTKJ:FO
F00000WPQZ:FO
F0HKG05X0G:FO
F00000V6XE:FO
F00000MRGM:FO
F00000ZDZC:FO
F00000HL8X:FO
F00000V6XG:FO
F00000WA8H:FO
F00000WA8I:FO
F000010E20:FO
F000010E23:FO
F00000WPR0:FO
F00000YK4X:FO
F00000YK4Z:FO
F00000PB4Q:FO
F00000Y4YU:FO
F00000UJ68:FO
F00000QS9B:FO
F00000YK4Y:FO
F00000WB1B:FO
F000010E22:FO
F000010E21:FO
F00000V6XF:FO
F000010E25:FO
F000010E24:FO
F00000MROW:FO
F00000WJP7:FO
F00000T21M:FO
F00000WPQV:FO
F00000WPQX:FO
F00000PE8U:FO
F00000Y4YV:FO
F00000XJOD:FO
F0HKG06Z50:FO
F00000WPQW:FO
F00000VAY3:FO
F00000WPQY:FO
F00000TVJE:FO
F00000TVJD:FO
F00000UJ66:FO
F00000TWHE:FO
F000010V9L:FO
F00000W0KR:FO
F00000TWHF:FO
F00000XJOE:FO
F00000W0KS:FO
F000010REU:FO
F0HKG06GXG:FO
F00000TPS9:FO
F00000V4OG:FO
F00000XJOB:FO
F00000XJOC:FO
F00000V4OH:FO
F000010V9K:FO
F00000UJ67:FO
F00000JPQ8:FO
F000010RES:FO
F000010RET:FO
F00000ZUF9:FO
F00000YYKR:FO
F00000LOPR:FO
F00000ZUFA:FO
F00000V6X2:FO
F00000TPS8:FO
F00000MLTJ:FO
F00000ZUF8:FO
F00000O46E:FO
F00000WAE8:FO
F000005J95:FO
F00000UJHC:FO
F0HKG05X20:FO
F000010LE3:FO
F0HKG05X1P:FO
F0HKG05WZM:FO
F0HKG05X3Z:FO
F0HKG05WXW:FO
F0HKG06063:FO
F0HKG05X0X:FO
F00000VQ50:FO
F0HKG05X0E:FO
F00000VQ4Z:FO
F0HKG05WZB:FO
F0HKG05WYE:FO
F00001024R:FO
F00001024Q:FO
F000010M9Y:FO
F000011USB:FO
F000011USA:FO
F000010YV2:FO
F000010YUZ:FO
F000010MA5:FO
F000011USK:FO
F000010MA9:FO
F000010MA4:FO
F0000112ZF:FO
F000011USL:FO
F000010YV1:FO
F0HKG0605X:FO
F000010MAA:FO
F000010MA3:FO
F000010YUY:FO
F00001024O:FO
F00001024P:FO
F0000112ZB:FO
F000010YV0:FO
F000010YUX:FO
F0HKG05WSW:FO
F000011SEC:FO
F000011US6:FO
F000011US7:FO
F000000KCZ:FO
F0000112Z9:FO
F0000112ZA:FO
F000011USG:FO
F000011USH:FO
F00000UJFN:FO
F0000112ZD:FO
F00000UJFM:FO
F00001024N:FO
F00001024M:FO
F000010MA2:FO
F000010MA1:FO
F000011US8:FO
F000011SEB:FO
F000010MA7:FO
F000011US2:FO
F000011US9:FO
F000011SEA:FO
F000010MA8:FO
F000011US3:FO
F0000112Z8:FO
F0000112Z7:FO
F000010MA0:FO
F000010M9Z:FO
F000011US4:FO
F000011US5:FO
F000010S84:FO
F00000YMSR:FO
F00000YMSQ:FO
F000011USD:FO
F000011USI:FO
F0HKG05X1Q:FO
F000011USJ:FO
F0HKG05WW7:FO
F000011USC:FO
F0HKG05X05:FO
F000010YV3:FO
F00000WBEF:FO
F000011USF:FO
F00000WLLX:FO
F000010LE4:FO
F000010TRA:FO
F000010LE1:FO
F000010LEG:FO
F000010TRB:FO
F000010LEE:FO
F000010LE6:FO
F00000ZA2N:FO
F000010LE8:FO
F000010LEB:FO
